boutique,code_postal,client_anciennete,frequence_visites,captation,causes_achats,produit_prefere,produits_moins_connus,client_internet,volonte_boutique_proche,lat,lon,lat_boutique,lon_boutique
Biarritz,64210,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Espelines,Non,sans_avis,43.43763507096019,-1.5853114421545669,43.47114375,-1.552726590666314
Biarritz,64200,Depuis toujours,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,Non,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,75017,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Mouchous,Autres,Non,Non,48.88567554503722,2.308888552109181,43.47114375,-1.552726590666314
Biarritz,64200,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille,Chocolat,Je ne sais pas,Non,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,64200,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,24600,Depuis toujours,exceptionelle,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,Non,45.24510269245283,0.341851479245283,43.47114375,-1.552726590666314
Biarritz,31240,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour regaler ma famille; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,oui,43.65442522823276,1.4948536931034484,43.47114375,-1.552726590666314
Biarritz,64600,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,Non,sans_avis,43.4897459,-1.5197091473862367,43.47114375,-1.552726590666314
Biarritz,64200,Depuis toujours,regulier,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Gateau basque,Je ne sais pas,Non,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,64600,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille,Gateau basque,Je ne sais pas,Non,sans_avis,43.4897459,-1.5197091473862367,43.47114375,-1.552726590666314
Biarritz,70012,C’est une de mes premieres visites,premiere_fois,via les reseaux,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,29.95431005,-90.0813307,43.47114375,-1.552726590666314
Biarritz,46800,Depuis toujours,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Gateau basque,Autres,Non,oui,44.3579823,1.1994714968593851,43.47114375,-1.552726590666314
Biarritz,31400,Depuis toujours,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Chocolat,Je ne sais pas,Non,oui,43.57603676683417,1.4602324609715245,43.47114375,-1.552726590666314
Biarritz,33110,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour faire un cadeau,Gateau basque,Je ne sais pas,Non,oui,44.8646238,-0.6001935839412909,43.47114375,-1.552726590666314
Biarritz,75011,C’est une de mes premieres visites,exceptionelle,via les reseaux,pour me faire plaisir,Autres,Je ne sais pas,Non,sans_avis,48.85887969460352,2.378148545044053,43.47114375,-1.552726590666314
Biarritz,64200,Depuis moins d'un an,regulier,par hasard en passant devant,pour me faire plaisir,Autres,Autres,Non,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,92300,C’est une de mes premieres visites,premiere_fois,"chez un restaurateur, un cafe, un revendeur",pour me faire plaisir; pour regaler ma famille,sans_avis,Je ne sais pas,Non,sans_avis,48.89278257051282,2.2894701628205127,43.47114375,-1.552726590666314
Biarritz,64000,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour faire un cadeau,Gateau basque,Gateau basque noisette,Non,sans_avis,43.3221107,-0.3393329323485784,43.47114375,-1.552726590666314
Biarritz,69007,C’est une de mes premieres visites,exceptionelle,bouche a oreille,pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,45.74719803455363,4.841757414193962,43.47114375,-1.552726590666314
Biarritz,75016,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Mouchous,Je ne sais pas,Non,sans_avis,48.85238818576512,2.2717787985765128,43.47114375,-1.552726590666314
Biarritz,64200,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Autres,Autres,Non,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,31200,Depuis quelques annees,exceptionelle,via les reseaux,pour me faire plaisir; pour regaler ma famille,Gateau basque,Je ne sais pas,Non,oui,43.62588160619621,1.439019234767642,43.47114375,-1.552726590666314
Biarritz,24750,C’est une de mes premieres visites,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour faire un cadeau,Gateau basque,Autres,Non,sans_avis,45.187535800000006,0.7700893325160454,43.47114375,-1.552726590666314
Biarritz,64200,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau,Gateau basque,Je ne sais pas,Non,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,64230,Depuis moins d'un an,exceptionelle,"avec vos parents, votre famille; via les reseaux",pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.379004300000005,-0.4470900283862498,43.47114375,-1.552726590666314
St Jean,64500,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,64500,Depuis toujours,regulier,"avec vos parents, votre famille",pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Gateau basque,Espelines,oui,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,Los Angeles,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille,Gateau basque,Je ne sais pas,Non,oui,34.0536909,-118.242766,43.6650391,1.5039252
St Jean,77124,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour regaler ma famille; pour faire un cadeau,Autres,Je ne sais pas,Non,oui,48.97341379886364,2.871154361363636,43.6650391,1.5039252
St Jean,91740,Depuis toujours,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,oui,oui,34.11852306979434,-117.85708646786632,43.6650391,1.5039252
St Jean,38000,C’est une de mes premieres visites,exceptionelle,sur un guide,pour me faire plaisir; pour regaler ma famille,Gateau basque,Je ne sais pas,Non,oui,45.1879242254996,5.720036508792965,43.6650391,1.5039252
St Jean,64500,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Je ne sais pas,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
Socoa,33520,Depuis toujours,exceptionelle,bouche a oreille,quand je reçois du monde ou quand je suis invitee,Autres,Autres,Non,sans_avis,44.889345000000006,-0.6024694830016308,48.825983,2.3606487
Socoa,64000,Depuis moins d'un an,exceptionelle,bouche a oreille,quand je reçois du monde ou quand je suis invitee,Autres,Autres,Non,sans_avis,43.3221107,-0.3393329323485784,48.825983,2.3606487
Socoa,64500,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Gateau de voyage,Non,sans_avis,43.38886685,-1.6381793651234804,48.825983,2.3606487
Socoa,32600,Depuis quelques annees,exceptionelle,bouche a oreille,pour regaler ma famille; Travail,Autres,Gateau de voyage,oui,sans_avis,43.60021255,1.1096941339691753,48.825983,2.3606487
Socoa,64500,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.38886685,-1.6381793651234804,48.825983,2.3606487
Socoa,64700,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; quand je reçois du monde ou quand je suis invitee,Autres,Je ne sais pas,Non,sans_avis,43.34545245,-1.7151181530362305,48.825983,2.3606487
Socoa,33190,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Autres,Gateau basque aux agrumes,Non,sans_avis,44.578469316455696,-0.0375763620253164,48.825983,2.3606487
Socoa,47000,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour regaler ma famille; quand je reçois du monde ou quand je suis invitee; Anniversaires,Gateau basque,Je ne sais pas,Non,sans_avis,44.199611606504064,0.6217341804878048,48.825983,2.3606487
Socoa,64440,Depuis toujours,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Gateau basque noisette,Non,sans_avis,42.9161891,-0.4158557382448388,48.825983,2.3606487
Socoa,31000,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Gateau basque,Gateau de voyage,Non,Non,43.609557277329976,1.4416127420654912,48.825983,2.3606487
Socoa,64000,Depuis quelques annees,exceptionelle,bouche a oreille,pour regaler ma famille; pour faire un cadeau,Gateau basque,Autres,Non,sans_avis,43.3221107,-0.3393329323485784,48.825983,2.3606487
Socoa,95410,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour regaler ma famille,Gateau basque,Je ne sais pas,Non,oui,65.86086779917356,24.173632080991737,48.825983,2.3606487
Bordeaux,33300,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,44.868102457714286,-0.5625636965714286,44.841225,-0.5800364
Bordeaux,33170,Depuis quelques annees,exceptionelle,Travail,pour me faire plaisir,Gateau basque,Gateau basque aux agrumes,Non,sans_avis,44.77500699834025,-0.6172303580912862,44.841225,-0.5800364
Bordeaux,33000,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Autres,Gateau basque aux agrumes,Non,sans_avis,44.83910495,-0.5814266226076892,44.841225,-0.5800364
Bordeaux,33000,Depuis toujours,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Gateau basque aux agrumes,Non,sans_avis,44.83910495,-0.5814266226076892,44.841225,-0.5800364
Bordeaux,33000,Depuis moins d'un an,regulier,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Autres,Non,sans_avis,44.83910495,-0.5814266226076892,44.841225,-0.5800364
Bordeaux,38000,Depuis quelques annees,exceptionelle,bouche a oreille,quand je reçois du monde ou quand je suis invitee,Autres,Autres,Non,sans_avis,45.1879242254996,5.720036508792965,44.841225,-0.5800364
Bordeaux,33000,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; quand je reçois du monde ou quand je suis invitee,Gateau basque,Je ne sais pas,Non,sans_avis,44.83910495,-0.5814266226076892,44.841225,-0.5800364
Bordeaux,33200,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille,Gateau basque,Autres,Non,sans_avis,44.85388025,-0.6166134547299993,44.841225,-0.5800364
Bordeaux,33800,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir,Mouchous,Autres,Non,sans_avis,44.82131965694444,-0.5647430247222223,44.841225,-0.5800364
Bordeaux,33750,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir,Mouchous,Je ne sais pas,Non,sans_avis,44.84464717,-0.322407805,44.841225,-0.5800364
Bordeaux,33170,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,Non,sans_avis,44.77500699834025,-0.6172303580912862,44.841225,-0.5800364
Bordeaux,33320,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,Non,sans_avis,44.89430785,-0.6485613730713807,44.841225,-0.5800364
Bordeaux,33320,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour regaler ma famille; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,sans_avis,44.89430785,-0.6485613730713807,44.841225,-0.5800364
Bordeaux,33110,Depuis toujours,regulier,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,Non,sans_avis,44.8646238,-0.6001935839412909,44.841225,-0.5800364
Bordeaux,33200,Depuis toujours,regulier,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Autres,Non,sans_avis,44.85388025,-0.6166134547299993,44.841225,-0.5800364
Bordeaux,33100,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Gateau basque,Gateau basque aux agrumes,Non,sans_avis,51.7188767,8.82048751205386,44.841225,-0.5800364
Bordeaux,33000,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour faire un cadeau,Gateau basque,Je ne sais pas,Non,sans_avis,44.83910495,-0.5814266226076892,44.841225,-0.5800364
Bordeaux,33000,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille,Gateau basque,Autres,Non,sans_avis,44.83910495,-0.5814266226076892,44.841225,-0.5800364
Bordeaux,33300,Depuis toujours,regulier,bouche a oreille,pour me faire plaisir; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,sans_avis,44.868102457714286,-0.5625636965714286,44.841225,-0.5800364
Bordeaux,33400,Depuis moins d'un an,regulier,par hasard en passant devant,pour me faire plaisir; pour faire un cadeau,Kanougas,Autres,Non,sans_avis,44.8059703,-0.5892206809685444,44.841225,-0.5800364
Bordeaux,33270,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,61.506359026666665,23.67975741111111,44.841225,-0.5800364
Bordeaux,33930,C’est une de mes premieres visites,premiere_fois,"avec vos parents, votre famille",pour regaler ma famille,sans_avis,Je ne sais pas,Non,sans_avis,45.36388171586207,-1.148660483448276,44.841225,-0.5800364
Bordeaux,33000,Depuis quelques annees,exceptionelle,Travail,pour me faire plaisir; pour faire un cadeau,Autres,Espelines,Non,sans_avis,44.83910495,-0.5814266226076892,44.841225,-0.5800364
Bordeaux,33000,Depuis moins d'un an,regulier,par hasard en passant devant; bouche a oreille,pour me faire plaisir; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,sans_avis,44.83910495,-0.5814266226076892,44.841225,-0.5800364
Bordeaux,33700,Depuis toujours,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille,Gateau basque,Je ne sais pas,Non,sans_avis,44.831305400000005,-0.679448433707023,44.841225,-0.5800364
Bordeaux,64100,Depuis toujours,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Gateau basque noisette,Non,sans_avis,43.48437155,-1.4718677782037943,44.841225,-0.5800364
Bordeaux,33300,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,44.868102457714286,-0.5625636965714286,44.841225,-0.5800364
Bordeaux,33600,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir,Gateau basque,Je ne sais pas,Non,sans_avis,44.7856935,-0.6827106245864831,44.841225,-0.5800364
Bordeaux,33400,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour faire un cadeau,Gateau basque,Je ne sais pas,Non,sans_avis,44.8059703,-0.5892206809685444,44.841225,-0.5800364
Bordeaux,33400,Depuis quelques annees,regulier,par hasard en passant devant,pour regaler ma famille,Autres,Gateau basque aux agrumes,Non,sans_avis,44.8059703,-0.5892206809685444,44.841225,-0.5800364
Bordeaux,33200,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir,Gateau basque,Je ne sais pas,Non,sans_avis,44.85388025,-0.6166134547299993,44.841225,-0.5800364
Bordeaux,33400,C’est une de mes premieres visites,exceptionelle,bouche a oreille,pour me faire plaisir,Gateau basque,Je ne sais pas,Non,sans_avis,44.8059703,-0.5892206809685444,44.841225,-0.5800364
Bordeaux,33110,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour faire un cadeau,Autres,Autres,Non,sans_avis,44.8646238,-0.6001935839412909,44.841225,-0.5800364
Bordeaux,33970,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir,Gateau basque,Je ne sais pas,oui,sans_avis,44.67394292386364,-1.2427040090909092,44.841225,-0.5800364
Bordeaux,33130,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir,Gateau basque,Gateau basque aux agrumes,Non,sans_avis,44.80241396651584,-0.5539804832579185,44.841225,-0.5800364
Bordeaux,33000,Depuis moins d'un an,regulier,bouche a oreille,pour faire un cadeau,Kanougas,Autres,Non,sans_avis,44.83910495,-0.5814266226076892,44.841225,-0.5800364
Bordeaux,33000,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,44.83910495,-0.5814266226076892,44.841225,-0.5800364
Bordeaux,33320,Depuis quelques annees,exceptionelle,par hasard en passant devant,quand je reçois du monde ou quand je suis invitee,Autres,Je ne sais pas,Non,sans_avis,44.89430785,-0.6485613730713807,44.841225,-0.5800364
Bordeaux,33130,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Mouchous,Autres,Non,sans_avis,44.80241396651584,-0.5539804832579185,44.841225,-0.5800364
Bordeaux,33800,C’est une de mes premieres visites,exceptionelle,En goutant,pour faire un cadeau,Kanougas,Je ne sais pas,Non,sans_avis,44.82131965694444,-0.5647430247222223,44.841225,-0.5800364
Bordeaux,33800,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir,Mouchous,Je ne sais pas,Non,sans_avis,44.82131965694444,-0.5647430247222223,44.841225,-0.5800364
Bordeaux,33200,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Gateau basque,Je ne sais pas,Non,sans_avis,44.85388025,-0.6166134547299993,44.841225,-0.5800364
Bordeaux,33800,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Gateau basque,Autres,Non,sans_avis,44.82131965694444,-0.5647430247222223,44.841225,-0.5800364
Bordeaux,33110,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir,Gateau basque,Je ne sais pas,Non,sans_avis,44.8646238,-0.6001935839412909,44.841225,-0.5800364
Bordeaux,19600,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,Non,sans_avis,45.11662489647059,1.4274227474509804,44.841225,-0.5800364
Bordeaux,33140,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; quand je reçois du monde ou quand je suis invitee,Autres,Je ne sais pas,Non,sans_avis,43.315942,-5.9256825,44.841225,-0.5800364
Bordeaux,33160,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,Non,sans_avis,44.9086875,-0.8055626523304988,44.841225,-0.5800364
Bordeaux,33360,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour regaler ma famille; quand je reçois du monde ou quand je suis invitee,Gateau basque,Gateau basque aux agrumes,Non,sans_avis,44.77774763111111,-0.5085281044444444,44.841225,-0.5800364
Bordeaux,64270,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille,Gateau basque,Autres,Non,sans_avis,43.49298883609468,-0.9408337538461538,44.841225,-0.5800364
Bordeaux,33670,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir,Gateau basque,Je ne sais pas,Non,sans_avis,44.77486880327869,-0.3512180262295081,44.841225,-0.5800364
Bordeaux,92120,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour regaler ma famille,sans_avis,Je ne sais pas,Non,sans_avis,48.81500687535322,2.31617237700157,44.841225,-0.5800364
Bordeaux,33000,Depuis quelques annees,regulier,bouche a oreille,pour faire un cadeau,Autres,Autres,Non,sans_avis,44.83910495,-0.5814266226076892,44.841225,-0.5800364
Bordeaux,33320,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Autres,Autres,Non,sans_avis,44.89430785,-0.6485613730713807,44.841225,-0.5800364
Bordeaux,49000,C’est une de mes premieres visites,exceptionelle,bouche a oreille,pour regaler ma famille; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,47.5239819,-0.5148760037236004,44.841225,-0.5800364
Socoa,75000,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,oui,Non,44.5363466887931,18.677146183189656,48.825983,2.3606487
Socoa,13600,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir,Gateau basque,Je ne sais pas,Non,Non,43.19964165,5.620944451651816,48.825983,2.3606487
Socoa,78390,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,Non,oui,48.801392845454544,2.017669787878788,48.825983,2.3606487
Socoa,38000,Depuis quelques annees,exceptionelle,bouche a oreille,pour regaler ma famille; pour faire un cadeau,Mouchous,Gateau basque aux agrumes,oui,oui,45.1879242254996,5.720036508792965,48.825983,2.3606487
Socoa,64520,Depuis toujours,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille,Gateau basque,Je ne sais pas,Non,sans_avis,43.49225397741935,-1.1714341677419355,48.825983,2.3606487
Socoa,78300,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour regaler ma famille; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,Non,48.92783104424281,2.0426713704422195,48.825983,2.3606487
Socoa,40990,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir,Gateau basque,Gateau basque aux agrumes,Non,sans_avis,43.73913293669951,-1.0529384009852218,48.825983,2.3606487
Socoa,91420,C’est une de mes premieres visites,premiere_fois,"chez un restaurateur, un cafe, un revendeur",pour faire un cadeau,Gateau basque,Je ne sais pas,Non,sans_avis,48.70384028120301,2.340072177443609,48.825983,2.3606487
Socoa,64700,Depuis toujours,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille,Autres,Autres,oui,sans_avis,43.34545245,-1.7151181530362305,48.825983,2.3606487
Socoa,40000,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Mouchous,Autres,Non,sans_avis,43.89234604476534,-0.4922056433212996,48.825983,2.3606487
Socoa,64122,Depuis quelques annees,regulier,par hasard en passant devant,pour regaler ma famille; pour faire un cadeau,Autres,Gateau basque aux agrumes,Non,sans_avis,43.36781597432432,-1.70349487027027,48.825983,2.3606487
Socoa,64700,Depuis quelques annees,regulier,bouche a oreille,pour regaler ma famille; pour faire un cadeau,Mouchous,Autres,Non,sans_avis,43.34545245,-1.7151181530362305,48.825983,2.3606487
Bayonne,94210,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille,Chocolat,Autres,Non,Non,48.79023084320988,2.4999512049382715,43.4945144,-1.4736657
Bayonne,32170,C’est une de mes premieres visites,premiere_fois,"avec vos parents, votre famille",pour faire un cadeau,sans_avis,Je ne sais pas,Non,sans_avis,43.41927387,0.3206756925,43.4945144,-1.4736657
Bayonne,64480,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau; Fetes,Kanougas,Je ne sais pas,Non,sans_avis,43.386747163013695,-1.4384398342465752,43.4945144,-1.4736657
Bayonne,64990,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Kanougas,Gateau basque aux agrumes,Non,sans_avis,43.46064595,-1.4282576589489366,43.4945144,-1.4736657
Bayonne,94140,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,oui,48.80416173,2.418357081666666,43.4945144,-1.4736657
Bayonne,64600,Depuis toujours,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.4897459,-1.5197091473862367,43.4945144,-1.4736657
Bayonne,64600,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Autres,Non,sans_avis,43.4897459,-1.5197091473862367,43.4945144,-1.4736657
Bayonne,64100,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Kanougas,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,64100,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Gateau basque,Autres,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,64600,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour faire un cadeau; quand je reçois du monde ou quand je suis invitee; Noel; Paques,Autres,Gateau basque aux agrumes,Non,sans_avis,43.4897459,-1.5197091473862367,43.4945144,-1.4736657
Bayonne,92310,C’est une de mes premieres visites,premiere_fois,"avec vos parents, votre famille",pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,48.82224495,2.211766534587445,43.4945144,-1.4736657
Bayonne,93100,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Je ne sais pas,oui,sans_avis,48.8395852467433,2.450500403831417,43.4945144,-1.4736657
Bayonne,64480,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Mouchous,Je ne sais pas,Non,sans_avis,43.386747163013695,-1.4384398342465752,43.4945144,-1.4736657
Bayonne,69008,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Gateau basque,Je ne sais pas,oui,sans_avis,45.73624625303867,4.864721880110497,43.4945144,-1.4736657
Bayonne,92130,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille,Gateau basque,Je ne sais pas,Non,sans_avis,48.82289356642599,2.2651024750902526,43.4945144,-1.4736657
Bayonne,64100,Depuis toujours,exceptionelle,bouche a oreille,pour faire un cadeau,Kanougas,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,64340,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.52629845,-1.482073202618845,43.4945144,-1.4736657
Bayonne,64100,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour regaler ma famille,Mouchous,Espelines,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,95130,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour regaler ma famille; pour faire un cadeau,Autres,Gateau basque aux agrumes,Non,oui,48.99346501580882,2.231025971691176,43.4945144,-1.4736657
Bayonne,92100,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir,Gateau basque,Gateau basque aux agrumes,Non,sans_avis,48.83512212160279,2.2396591334494773,43.4945144,-1.4736657
